Tabf21,Tabf22,Tabf23,Tabf24,Tabf25,Tabf26,Tabf27,Tabf28,Tabf29,Tabf210,Tabf211,Tabf212,Tabf213,Tabf214,Tabf215,Tabf216,Tabf217,Tabf218,Tabf219,Tabf220,Tabf221,Tabf222,Tabf223,Tabf224,Tabf225,Tabf226,Tabf227,Tabf228,Tabf229,Tabf230,Tabf231,Tabf232,Tabf233,Tabf234,Tabf235,Tabf236,Tabf237,Tabf238,Tabf239,Tabf240,Tabf241,Tabf242,Tabf243,Tabf244,Tabf245,Tabf246,Tabf247,Tabf248,Tabf249,Tabf250,Tabf251,Tabf252,Tabf253,Tabf254,Tabf255,Tabf256,Tabf257,Tabf258,Tabf259,Tabf260,Tabf261,Tabf262,Tabf263,Tabf264,Tabf265,Tabf266,Tabf267,Tabf268,Tabf269,Tabf270,Tabf271,Tabf272,Tabf273,Tabf274,Tabf275,Tabf276,Tabf277,Tabf278,Tabf279,Tabf280,Tabf281,Tabf282,Tabf283,Tabf284,Tabf285,Tabf286,Tabf287,Tabf288,Tabf289,Tabf290,Tabf291,Tabf292,Tabf293,Tabf294,Tabf295,Tabf296,Tabf297,Tabf298,Tabf299,Tabf2100,Tabf2101,Tabf2102,Tabf2103,Tabf2104,Tabf2105,Tabf2106
511,-108,1323,-1.57505710711938e-26,9.94862657895816e-23,-2.58433152990962e-19,3.51418429690574e-16,-2.60887794024264e-13,9.72698378488574e-11,-1.23536675729463e-08,-3.87544036875362e-07,-0.00010341622904278,-0.430603065585442,-1.30342593102947,-384.783298866508,434.328983649553,-2.40036509577911e-23,2.16227985786617e-21,1.15123101801372e-17,-7.46017811708132e-16,-2.16318274917103e-12,9.81414237889705e-11,2.05526791688204e-07,-5.71077883470456e-06,-0.0118155076520457,0.111167655635345,-6.18675455838387,-564.770420831707,574.836849032519,-3.20744771843306e-25,-1.93406901210339e-23,3.4040201875328e-19,1.71745449992463e-17,-1.28140908221277e-13,-6.42728682902498e-12,2.18369406574554e-08,9.67919982259092e-07,-0.00272742934888398,-0.0392782708105615,-16.5130641940093,-453.78545216741,531.100808298218,2.58155845814082e-25,-2.62504704667175e-22,9.89435279680762e-20,8.82800360347586e-17,-7.85866122910324e-14,-1.09182066235676e-11,1.4401950006514e-08,8.21538423302029e-07,-0.00167615202846305,-0.0371820120826167,-17.9890400633269,-444.798030181881,484.113643119141,1.52400944368302e-118,-1.81385597095562e-115,-1.15722505885457e-112,2.56285662731957e-109,-3.4835990798102e-107,-1.35966638588471e-103,6.59916198201742e-101,3.00783746876236e-98,-2.96279083005013e-95,8.60418247799547e-94,6.11420486851636e-90,-2.08043979495803e-87,-3.35449842929047e-85,4.85779110864969e-82,-1.19699525852987e-79,-3.48620577671155e-77,2.56582686118557e-74,-6.85944320184351e-72,2.57802716863486e-70,2.20676714048347e-66,-9.77500078568132e-64,-2.94744001929139e-61,2.22051436021638e-58,2.15079438397481e-56,-2.96368766040107e-53,-4.88515999102872e-52,2.7703295001558e-48,-7.6301303464119e-47,-1.92105058208309e-43,1.05102794196996e-41,1.01111656135109e-38,-7.2930792152445e-37,-4.06704106150818e-34,3.3800490974107e-32,1.24572963533424e-29,-1.11421555491107e-27,-2.86959869998673e-25,2.64538128287012e-23,4.86213123262124e-21,-4.46922523671175e-19,-5.84972868300523e-17,5.19141350996933e-15,4.72135745632512e-13,-3.87756575856131e-11,-2.30356853857365e-09,1.63129878625096e-07,5.36129089587744e-06,-0.000287197748158556,-0.0111230501415428,0.154285235028049,-13.6886963684499
512,-84,1344,-3.9665017371782e-27,2.40057020591467e-23,-5.86198265068175e-20,7.34422851203641e-17,-5.03492818769814e-14,2.06325204596934e-11,-8.05069820060338e-09,3.66573193540434e-06,-0.000378565302111472,-0.474269262402233,-1.29085190882222,-563.263645299444,519.983896184831,-7.74013822082148e-25,-1.98445957078756e-22,8.17703384702652e-19,1.10989776246288e-16,-3.27629955878059e-13,-1.90717513085244e-11,6.0599634473535e-08,1.03510910752841e-06,-0.00636886720858749,0.00542285984275991,-13.2979842280177,-626.798608477322,530.629524361714,-1.7932774650363e-26,1.12766449909403e-22,8.66175975792392e-20,-7.70352678024602e-17,-5.51591870968239e-14,1.8056103623854e-11,1.28452616222227e-08,-1.68094486909995e-06,-0.00184606615462584,0.0538789225260598,-14.8965426606663,-647.596249066764,523.400558371663,-2.66999931230559e-26,3.64351629263386e-23,7.73143452709773e-20,-1.92912713038749e-17,-4.75679317074886e-14,2.55873514818993e-12,1.11772419267197e-08,-9.13126961580017e-09,-0.00167289269108813,-0.0004109099997684,-19.6368956487344,-645.597268983973,520.465952389237,-1.53435156067259e-124,-1.8159955726543e-121,3.29534681579514e-118,4.53162659900991e-115,-2.82166443510424e-112,-4.91570982330841e-109,1.00810279566447e-106,2.91586115455789e-103,1.30733789702385e-101,-9.01480275870065e-98,-2.99152816218753e-95,2.39432298372889e-93,1.46876310621857e-89,1.04014776445328e-86,-4.2740230611569e-84,-4.60846724139462e-81,1.03149933890143e-78,8.49869584855278e-76,-3.24968990779855e-73,4.52456189306788e-71,1.24101179768918e-67,-7.45169621928169e-65,-3.97482340283542e-62,2.42272510367278e-59,9.53028608573033e-57,-4.92841961285176e-54,-1.70746600890662e-51,7.22604500136232e-49,2.31516463181046e-46,-7.98935304278929e-44,-2.39370152344885e-41,6.76233338805391e-39,1.88690544951983e-36,-4.38140484560279e-34,-1.12512789031685e-31,2.1486395285562e-29,4.99494352775232e-27,-7.7976883049147e-25,-1.61044176155112e-22,2.01869590228652e-20,3.63984070717713e-18,-3.51878618881738e-16,-5.50082084287886e-14,3.76381539593329e-12,5.23934922589745e-10,-2.11711041277324e-08,-2.85238960595115e-06,5.04730339217179e-05,0.00105633180703574,-0.0523251065710755,-14.3314949350759
513,-56,1379,5.45653824920405e-26,-3.58085011153188e-22,9.89669088738545e-19,-1.49508494889101e-15,1.33879137928613e-12,-7.18329630828354e-10,2.20422728834418e-07,-3.38438347262774e-05,0.00239488748138855,-0.583553004059341,2.5999661733838,-599.850208874117,669.956490523921,-4.50387907061713e-25,-4.74013828401111e-24,5.02725578809118e-19,1.16745911829699e-17,-2.08985051239916e-13,-5.58590329816676e-12,4.01486414032941e-08,1.06499775510186e-06,-0.0045237139425561,-0.0707734202731999,-13.5714629271943,-629.699594193587,690.66821747462,-1.85591335464411e-27,-2.09328905245007e-23,1.23782097501094e-20,2.73484685103655e-17,-1.30700897879996e-14,-1.19567957181885e-11,4.69664331783601e-09,2.08241226219046e-06,-0.0014466008168409,-0.116550099468047,-28.7757969070836,-588.672054856307,776.220965593509,-4.98503256885791e-26,2.19376448934099e-23,6.16814018190818e-20,-1.74481848290399e-17,-3.04883621137988e-14,3.82064318020563e-12,7.09757309249533e-09,-1.07805090987508e-07,-0.0014046414830825,-0.0167872215242456,-17.7964993366621,-584.255828431074,749.203732341196,1.92710376599388e-128,-1.60779391180145e-125,-7.40981755450628e-122,9.01584087692056e-119,8.14015150268789e-116,-1.60518591661634e-112,-5.41746200707314e-111,1.3192212125805e-106,-5.53247110384036e-104,-4.5684738239118e-101,4.57436768841799e-98,-5.7171842366666e-96,-1.3430612238211e-92,9.43554657537099e-90,1.48077322650185e-88,-4.96695315307961e-85,-1.29206860809186e-81,-2.70075142548521e-78,2.99169487729619e-75,1.72983526367401e-72,-2.23285697505066e-69,-5.61660947966868e-67,9.86972712164229e-64,1.03809892708189e-61,-3.0044557604593e-58,-7.04267265384931e-57,6.68966542710093e-53,-1.76549548347171e-51,-1.11946816475416e-47,6.42170276396239e-46,1.42290065189866e-42,-1.07788718084166e-40,-1.37355692719592e-37,1.16655367974376e-35,9.98229109207362e-33,-8.66526654681489e-31,-5.36743674491662e-28,4.42597288629585e-26,2.07662003430584e-23,-1.50374267397554e-21,-5.53969428094014e-19,3.14237242690615e-17,9.53807579511195e-15,-3.31372853535318e-13,-9.59001601855757e-11,3.54818243342159e-10,5.54381914667368e-07,2.25125767532781e-05,-0.00699553001142311,-0.191321246764581,-5.09787884651363
514,-86,1314,-6.29456549236246e-28,3.01776032376404e-25,1.5889106403467e-20,-6.14501409628191e-17,1.01748498811471e-13,-8.62134426997917e-11,3.54943639803603e-08,-4.45482161530598e-06,-0.000433640007388144,-0.416824074399916,-2.77073699158749,-447.641773213197,537.374259064933,-3.92564352498208e-24,1.1206691043498e-22,2.9608644161116e-18,4.87475762542481e-18,-8.53192118838026e-13,-1.22348247162021e-11,1.1444105712069e-07,1.99577251991313e-06,-0.00873312587418895,-0.105985328806236,-15.2947975076269,-586.766768412069,518.963070487584,-4.01033772293904e-25,-1.11067540375899e-22,3.68702143598964e-19,7.58858955577801e-17,-1.2368292163567e-13,-1.74970385895358e-11,1.83236367457251e-08,1.56593993173691e-06,-0.00207703765573598,-0.0419764549774606,-17.1376518262193,-496.493311312972,556.68647155446,1.06953735688673e-25,4.00173097392685e-23,1.93446176027084e-20,-3.91695354813792e-17,-3.28697579148474e-14,1.06257034891531e-11,7.97787223048059e-09,-1.04025754381179e-06,-0.00162279391806324,0.028028796992684,-8.79268876578987,-489.582168023997,550.701668115718,1.19090603071013e-122,-2.02863365076527e-119,-1.65629861021832e-116,4.4065026758589e-113,3.31217419257228e-111,-4.10194814320537e-107,7.8155805795589e-105,2.08407284544722e-101,-7.40683181671477e-99,-5.74197728130718e-96,3.08594699842611e-93,4.41281777397897e-91,-6.39717387834628e-88,2.68412458800663e-85,2.32336803676547e-83,-1.07884592839055e-79,1.86928867807252e-77,1.56440911649024e-74,-2.13493110604677e-72,9.74452504906272e-70,-1.29418122396023e-66,-9.58391517113648e-64,6.02323721346539e-61,2.36108101044143e-58,-1.36739713793426e-55,-3.68258316195765e-53,2.05888917886746e-50,4.17348484344599e-48,-2.22998492756499e-45,-3.61557918175143e-43,1.78751419418246e-40,2.45100409838856e-38,-1.06629186234412e-35,-1.31182946802309e-33,4.68680141267702e-31,5.52537039114669e-29,-1.47931024602294e-26,-1.80127205986561e-24,3.1896865067473e-22,4.40079180167129e-20,-4.23104442965668e-18,-7.65180366161692e-16,2.46460924739139e-14,8.73135888064131e-12,1.06342369348263e-10,-5.68300109967369e-08,-2.05418318873821e-06,0.000156471408605171,-0.00199671786135877,-0.141887429447813,-12.7353782589414
515,-56.2200000000003,1340.822,2.11073121898124e-26,-1.36405237961914e-22,3.72409590785221e-19,-5.58254351952856e-16,4.99401990560158e-13,-2.70509158856692e-10,8.50742754921601e-08,-1.35548329492464e-05,0.00107265995079299,-0.465011681335461,8.02396791442112,-485.078630603133,532.185618237456,-2.46406592256215e-24,7.67842889643871e-23,1.78907455793048e-18,7.47157043563883e-18,-5.01161345317504e-13,-1.30897783176467e-11,6.80145218550518e-08,2.03750397881001e-06,-0.00592537248236757,-0.0815767354959576,-16.1043572702917,-475.040092255365,513.784685373475,-6.52035231512139e-25,2.97520741138562e-22,4.37482029954092e-19,-1.87896873111114e-16,-1.03759723693208e-13,3.79956298508527e-11,1.16978227568597e-08,-2.57813704401783e-06,-0.00179726543444884,0.0252633395503611,1.34316365449041,-442.502862799738,484.358196166536,1.48436547879971e-24,-4.09006183187189e-22,-7.93237494205117e-19,1.74028539613393e-16,1.45383227793451e-13,-2.04579432102282e-11,-9.24674745106445e-09,1.12001582516944e-07,-0.000919059790000034,0.0530709284870417,-4.45764839073503,-424.362770928114,431.021640298603,-5.08655492334212e-118,-1.0184441260481e-114,5.46912556728576e-112,2.01883475667338e-108,8.13310732231201e-108,-1.85868989166032e-102,-3.56282897388497e-100,1.05761446350648e-96,3.08866587197143e-94,-4.17399558941374e-91,-1.49557472514991e-88,1.21528060146119e-85,4.9604443808192e-83,-2.71047523037401e-80,-1.21726343589432e-77,4.74648124023708e-75,2.30008487878921e-72,-6.63685875269955e-70,-3.4262425631365e-67,7.49694934524346e-65,4.08216935862571e-62,-6.89631050916121e-60,-3.9238520549038e-57,5.19283493691042e-55,3.05625612627724e-52,-3.20915264180819e-50,-1.9307814082955e-47,1.62753362096232e-45,9.87203425379012e-43,-6.7493696962139e-41,-4.06385027964507e-38,2.26932330004829e-36,1.33537574240916e-33,-6.08994471857787e-32,-3.45922481954681e-29,1.27015271089117e-27,6.94211336172164e-25,-1.96831213874545e-23,-1.05356877026482e-20,2.08415145388413e-19,1.16875497090052e-16,-1.2178222486152e-15,-9.01010206193064e-13,-2.09682343278809e-14,4.4337421493037e-09,4.99454409435842e-08,-1.14235127687878e-05,-0.000256711766561143,-0.000812013541710183,0.200845695442418,-0.609926027605659
516,-61,1380,3.18994891832453e-26,-2.20312982746395e-22,6.41594746192896e-19,-1.02100651160927e-15,9.59792683245612e-13,-5.34899754933575e-10,1.65225716168698e-07,-2.25666298747657e-05,0.00058689729860106,-0.446877459874801,-0.357639523903671,-528.949025135449,541.35477968321,-2.87809466988392e-24,-5.02108286626745e-24,2.32270738503963e-18,9.00991760626767e-18,-7.18918509642993e-13,-1.51009953816516e-12,1.05619033669613e-07,-1.65397594380608e-07,-0.00843209793923907,0.0245941048447316,-25.3830765639716,-569.871950881252,565.436856689712,-2.9035979988286e-25,-5.08454202129364e-23,2.64085125512388e-19,4.39447560541849e-17,-9.0322691331596e-14,-1.32625903629946e-11,1.47141726157368e-08,1.48709964513825e-06,-0.00195450178702093,-0.0354026808135869,-23.6294801680893,-626.475591719276,573.484193650182,-1.68474915963297e-25,-6.68538850176619e-23,1.63188668692646e-19,5.36841914947878e-17,-5.98992523997867e-14,-1.51871735432998e-11,1.03391352529039e-08,1.73641360824901e-06,-0.00146685862058849,-0.0612835556311366,-16.4836567752035,-623.475714911793,569.792478689226,3.85887062768578e-124,1.1136519153583e-121,-1.2208158459246e-117,-3.34753157699571e-115,1.77391082548989e-111,4.53922044522904e-109,-1.5623650893729e-105,-3.61108835346196e-103,9.2464361338121e-100,1.80193697850448e-97,-3.83191711867438e-94,-5.1991444712561e-92,1.10917917494995e-88,2.4404562058942e-87,-2.07324711093013e-83,5.6012668819274e-81,1.5175987601532e-78,-3.18046321056352e-75,4.37428507956378e-73,1.0441836683691e-69,-1.85027307699419e-67,-2.44921654671262e-64,3.65813504905867e-62,4.36727490774661e-59,-4.5355074326971e-57,-6.06854953263437e-54,3.29893953411786e-52,6.63216252361349e-49,-3.49040618574777e-48,-5.70146507050909e-44,-2.41105441671013e-42,3.82917181748647e-39,3.39279454259926e-37,-1.9820046607659e-34,-2.67551483764577e-32,7.74076253938391e-30,1.42297317727813e-27,-2.21265638056566e-25,-5.28974460442411e-23,4.43929345831654e-21,1.36354171270625e-18,-5.91934378390369e-17,-2.35496172113427e-14,4.88981551939636e-13,2.55026517353618e-10,-2.0507281588907e-09,-1.42069445340765e-06,-5.50299896938914e-06,-0.00534034818862609,0.11883195207125,-22.9647307301211
517,-49,1347,-2.62099214020212e-27,2.54804487234099e-23,-9.56652517469703e-20,1.87642733764981e-16,-2.13648352469967e-13,1.46606908106072e-10,-6.14071777108689e-08,1.61313614876309e-05,-0.00235848778593306,-0.290232653387897,1.49706207190986,-513.775630378531,629.575451818866,-8.13034570666946e-25,1.18887224280525e-22,8.82589036791593e-19,-9.03472003994075e-17,-3.62384440292921e-13,2.24792716192379e-11,7.00572013889479e-08,-2.22688931511756e-06,-0.00742956103401488,0.0461816637887818,-22.7200692696016,-550.531875272805,571.631239753187,-2.1733637315733e-25,3.69473743752961e-23,2.17785157546934e-19,-2.17761110026431e-17,-8.61087894831657e-14,4.27636121244382e-12,1.65956758334993e-08,-1.58468928984187e-07,-0.00259942514033658,-0.0207762956667396,-19.5506193288158,-616.672604523464,562.076774657003,-3.59468496150768e-25,-2.19241307203678e-22,2.71138203472722e-19,1.5236316733204e-16,-7.27621837876964e-14,-3.22708790590088e-11,9.4605213840026e-09,1.86937780176151e-06,-0.00162489087598862,0.000735033859102182,-20.9267639434712,-578.224911246445,552.07723186055,2.18298898248594e-127,1.25515006630089e-123,-4.01495317944175e-120,-3.47793485679145e-118,8.32038542105905e-114,-3.38457125390737e-111,-7.14889357101702e-108,4.64552509327709e-105,2.7890282508166e-102,-2.42902757137231e-99,-1.45537262320958e-97,2.36282100426956e-94,-2.81620925076675e-91,3.65306969488705e-88,8.18202608429803e-86,-1.89781024130244e-82,9.49160325050567e-81,1.92923450131836e-77,-7.5193255070053e-75,1.97878043976895e-71,-9.16900057357137e-70,-1.20584625058873e-65,1.70987609009564e-63,3.82776040182515e-60,-6.93471650341164e-58,-8.31449467746128e-55,1.68047603860242e-52,1.33395928547557e-49,-2.82915326158602e-47,-1.62833105864563e-44,3.48682660340073e-42,1.52715308753004e-39,-3.20748136479554e-37,-1.09782685394917e-34,2.20698312424001e-32,5.97562649172768e-30,-1.12403218394478e-27,-2.40840746947302e-25,4.14115334836358e-23,6.94070953361128e-21,-1.06187811018289e-18,-1.35558925358451e-16,1.78126508613354e-14,1.64645555268434e-12,-1.76808264745163e-10,-1.06713503340388e-08,9.50847686930272e-07,2.51274975460652e-05,-0.00975009589084567,0.0266957903491391,-18.4001993107256
518,-120,1316,2.62438885986715e-26,-1.56460127180083e-22,3.85234428897906e-19,-5.03602111479746e-16,3.71989189813258e-13,-1.4932703126297e-10,2.45644626212447e-08,2.73349038577066e-06,-0.00106138063013589,-0.513311738376823,-1.90811890020065,-529.479150083921,538.571908544268,-2.54717063685327e-24,-1.46788480664207e-22,2.11667120892059e-18,1.0159434520015e-16,-6.73686049343787e-13,-2.43578376590678e-11,1.01784009437884e-07,2.45972780955555e-06,-0.00837608533939626,-0.0990329666004076,-17.6634422115759,-505.254783224263,522.326018895543,-5.32715255103247e-25,9.52969076191078e-23,4.06925079302174e-19,-4.95972719485757e-17,-1.24953525663847e-13,7.831413302127e-12,1.91911448597614e-08,-4.69166100862709e-07,-0.00234118840056699,0.0210713899426644,-13.8196472113288,-536.32475637027,578.514863317281,-1.38950750332372e-25,2.34546790092331e-23,1.26469372754974e-19,-8.89803841798756e-18,-4.73000152877995e-14,-2.11966239986697e-13,8.48205987078598e-09,2.60330656200954e-07,-0.00139617660316343,-0.0091924379278549,-15.0023323459271,-532.220083212631,574.742644808843,-2.2573902154982e-124,8.35797479176259e-122,6.41212915960257e-118,-2.03673532420916e-115,-8.20877447930219e-112,2.08528714175341e-109,6.16155266664938e-106,-1.06380338257122e-103,-2.90942755646398e-100,1.61569135008344e-98,8.15224617929238e-95,1.37661577676997e-92,-6.84888606060881e-90,-1.05955257743217e-86,-4.90734297773164e-84,3.56773539336558e-81,2.60382352376816e-78,-5.58204330129403e-76,-6.79207009871861e-73,-4.85340781269148e-71,1.0498078666822e-67,5.21563020509152e-65,-6.86327594877824e-63,-1.55481407273522e-59,-1.01749857481287e-57,2.94345687668212e-54,3.64883504009641e-52,-4.00054105769458e-49,-5.65184774449612e-47,4.05831612166593e-44,5.67643433521788e-42,-3.10977224398824e-39,-3.94867393178477e-37,1.79804059740999e-34,1.88504534364382e-32,-7.77380275361151e-30,-5.72472387891375e-28,2.4788285000047e-25,8.18452931209219e-24,-5.75026639250941e-21,9.0296188797598e-20,9.66599138188341e-17,-6.24024234520123e-15,-1.19617069441285e-12,1.10677253713124e-10,1.09065892926652e-08,-7.67508312472476e-07,-6.10740322206874e-05,-0.00623855673577787,0.0392979375549237,-16.2937901307031
519,-61,1379,-2.42655995142598e-26,1.56179552030128e-22,-4.16424045542422e-19,5.90147176150478e-16,-4.71124348625684e-13,2.03173893712909e-10,-3.84502218554537e-08,5.45585339691083e-07,0.000494924738219827,-0.415802495870826,2.50328142365271,-445.184216060515,471.409462909193,-1.43536329273157e-23,7.0651881616524e-22,8.54584503561349e-18,-3.21389576762404e-16,-1.94840293624788e-12,5.20769891916586e-11,2.13691093652197e-07,-3.33153446512068e-06,-0.012825847014771,0.0593445045317978,-18.9415477599746,-569.92281837162,536.604003768395,-5.06385711059565e-25,4.21542330623577e-23,4.61460661513904e-19,-3.8454513062405e-17,-1.58870610934515e-13,1.07233980441967e-11,2.51972714490796e-08,-9.05460012841629e-07,-0.00266333749476454,0.00323582782802146,-16.8677720247933,-516.152317755661,532.285731952599,-3.44980806396732e-25,-1.81071450922714e-23,3.03113001896799e-19,1.9128088818729e-17,-1.04438611328401e-13,-5.11319531268489e-12,1.74170861153917e-08,2.67831063370016e-07,-0.00208823418924343,0.0204529937557391,-13.4277383867303,-514.110324584572,530.419432239291,-7.64365675059914e-121,7.05162714194899e-118,1.4453010981774e-114,-1.54212035776855e-111,-1.16865876556809e-108,1.53637484760475e-105,4.96189573435876e-103,-9.14939208957323e-100,-9.21545223081359e-98,3.56463738555884e-94,-1.39661932434675e-92,-9.15180012289012e-89,1.31895896816865e-86,1.35641007647896e-83,-3.44409244245277e-81,-2.25966704121012e-80,2.72557273973096e-76,-5.72506327869704e-73,1.043748469043e-70,1.70234128895256e-67,-4.56001666134149e-65,-3.04662066573307e-62,9.88393173439026e-60,3.88878912289251e-57,-1.46898165534384e-54,-3.70867406701919e-52,1.62368680243725e-49,2.66887826730022e-47,-1.37634081639871e-44,-1.43157162364502e-42,9.04831298949996e-40,5.49734454229798e-38,-4.61534970587266e-35,-1.35208760804982e-33,1.8122685009036e-30,1.21236221814836e-29,-5.38934606530203e-26,4.77980347737294e-25,1.18108407144555e-21,-2.20575834126104e-20,-1.82406366066669e-17,4.36019693699314e-16,1.83687191491457e-13,-4.7600427705473e-12,-1.03230127818146e-09,2.7580098652188e-08,2.22527580332765e-06,-6.93075498001855e-05,-0.0108085117681814,0.0712662596860395,-18.2771081501291
52,-10,1425,-2.13221370982593e-26,1.51210437232812e-22,-4.58011920284035e-19,7.73611313965401e-16,-7.9761185512951e-13,5.16147624322778e-10,-2.07544415861691e-07,4.93624496157527e-05,-0.00575683813690118,-0.217950522177544,17.2704631499286,-474.919116785437,486.331281005944,-6.47623531382668e-24,-8.73813394642786e-23,4.00284013450358e-18,7.48108980205333e-17,-9.27178756029272e-13,-1.6905246971182e-11,1.00511481025634e-07,1.2848147561786e-06,-0.00670350720974853,-0.0197559649706645,-21.5570192600243,-488.35351433697,554.804718445274,1.52881913858992e-25,-1.52917300733527e-23,-9.61437450572834e-20,6.09332484559144e-18,1.41681499082643e-14,-1.36821625670124e-13,1.9223057825176e-09,-2.48369219650073e-07,-0.00145687528872237,0.0207040153817254,-20.3530534102799,-488.323414230698,531.940446248021,-3.7031961596667e-25,2.39904551716769e-22,2.09757783507246e-19,-1.31440280349693e-16,-4.35162956917604e-14,2.43581955557882e-11,4.89930414560426e-09,-1.62857318328214e-06,-0.00111595515629186,0.0148802655015771,-26.8297660868563,-485.3250661943,528.875735395302,-1.10242652286595e-121,9.25759117974501e-119,2.36747639024328e-115,-2.01126151621658e-112,-2.31555757498198e-109,1.96256667476176e-106,1.3632690128185e-103,-1.12073125024007e-100,-5.3861836292809e-98,4.04253459948759e-95,1.51365944081303e-92,-8.93596924799612e-90,-3.17003417934271e-87,8.6549502357125e-85,5.30287226422098e-82,1.29729416368569e-79,-8.01087230023818e-77,-5.92702249470039e-74,1.22317344450471e-71,7.79603833267106e-69,-1.78862847369781e-66,3.76508459093305e-64,2.0812622985502e-61,-3.44431518322815e-58,-1.4753648529758e-56,7.30206724481587e-53,-6.48421782205615e-53,-9.6218337575883e-48,1.64879879144042e-46,8.99301198058267e-43,-2.28530103431645e-41,-6.20290376747757e-38,1.85946234082531e-36,3.18654590301702e-33,-1.02677411321131e-31,-1.21050028931556e-28,3.94845073667564e-27,3.33263571995794e-24,-1.04027037614113e-22,-6.42723700241337e-20,1.79147709215047e-18,8.23772779051503e-16,-1.86921108271364e-14,-6.45013848528823e-12,1.10573089601457e-10,2.62715121385886e-08,-3.65382278394168e-07,-3.09395584940024e-05,-0.00545220209397007,-0.0896206971138601,-19.935498577524
520,-44,1387,3.97000179736135e-27,-2.45962382139726e-23,6.29684246589551e-20,-8.47382463765632e-17,6.14774254061806e-14,-1.89487477401482e-11,-3.85091249742337e-09,4.78202900352919e-06,-0.00069251260554383,-0.478479886256103,14.0780746317587,-511.028025316037,472.758417488765,-6.37564483491277e-24,-6.00522669823653e-22,4.28787010079363e-18,2.59645263894484e-16,-1.09341445252189e-12,-3.11065771272607e-11,1.32090903996331e-07,3.67538017483387e-07,-0.0091397980779649,0.0965970389164956,-21.2921119806513,-630.544839235795,501.169731188465,-2.21490598681535e-26,-3.26964538300305e-23,4.50552406775721e-20,2.75637136362238e-17,-3.04783067230749e-14,-8.80494956020914e-12,8.36265994176156e-09,1.01380090806259e-06,-0.00207098219178534,-0.0129855535483695,-12.8141967958522,-617.354555902914,462.760684752581,-4.90574925588685e-25,-2.28248069394869e-22,3.00122997625711e-19,9.44734190621231e-17,-8.26948265261902e-14,-1.1456191189238e-11,1.21080628667825e-08,4.40597931092497e-07,-0.00175975798118861,-0.0151394668463694,-19.0604348203418,-602.209451716123,455.896923121482,-5.3593087935993e-123,5.89385322157394e-120,1.77388351351632e-116,-1.24596197176921e-113,-2.37385863702768e-110,1.20907677564726e-107,1.73455007005616e-104,-7.20922888863404e-102,-7.50830693367376e-99,3.01236184909924e-96,1.80072117718565e-93,-9.64962547052269e-91,-1.08847210195134e-88,2.52911669614975e-85,-6.11073844881303e-83,-5.50807799212209e-80,9.56470727663073e-78,9.24051757968114e-75,6.41453895372027e-72,-8.76982677747788e-70,-3.83753067581832e-66,-7.05565594748763e-65,1.11380720000071e-60,4.83801159902284e-59,-2.17126453912309e-55,-1.08144420113205e-53,3.10159316191188e-50,1.56536541470995e-48,-3.35875471234634e-45,-1.63007895152931e-43,2.79268929051149e-40,1.2586454271179e-38,-1.78427947043994e-35,-7.24371417219183e-34,8.68911872000334e-31,3.08250615950651e-29,-3.17205545183099e-26,-9.53295875455934e-25,8.45327379710643e-22,2.09166879947046e-20,-1.57991534590109e-17,-3.16912631790359e-16,1.94859634031911e-13,3.22849178460298e-12,-1.43933772243411e-09,-2.12590273887014e-08,5.48048633000887e-06,8.07164593683118e-05,-0.0163642935283449,-0.0353497747634056,-18.748558952742
